,id.orig_p,id.resp_p,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,flow_pkts_per_sec,down_up_ratio,fwd_header_size_max,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,flow_CWR_flag_count,fwd_pkts_payload.avg,bwd_pkts_payload.min,bwd_pkts_payload.avg,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.std,fwd_subflow_bytes,fwd_bulk_bytes,active.std,idle.tot,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,proto_icmp,proto_tcp,proto_udp,service_-,service_dhcp,service_dns,service_http,service_irc,service_mqtt,service_ntp,service_radius,service_ssh,service_ssl
1627,40305,53,0.000243,2,2,2,16448.25098,1.0,8,8,0,0,0,0,0,0,0,54.0,70.0,76.0,54.0,82.0,260.0,65.0,13.613719,0.0,108.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1628,57578,53,0.000347,2,2,2,11522.813187,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1629,48488,53,0.000375,2,2,2,10665.744437,1.0,8,8,0,0,0,0,0,0,0,48.0,108.0,116.0,48.0,124.0,328.0,82.0,39.799497,0.0,96.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1630,56507,53,0.059351,2,2,2,67.3957,1.0,8,8,0,0,0,0,0,0,0,45.0,86.0,126.0,45.0,166.0,342.0,85.5,57.040921,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1631,41894,53,0.000294,2,2,2,13606.825629,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1632,49871,53,0.000323,2,2,2,12390.853767,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1633,48536,53,0.000213,2,2,2,18766.46085,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1634,45070,443,1.002665,12,9,4,20.944183,0.75,40,40,1,2,1,4,19,0,0,72.333333,0.0,646.888889,0.0,1401.0,6690.0,318.571429,534.312696,124468.477671,868.0,0.0,0.0,0.0,0.0,64240,26847,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1635,47427,53,0.000475,2,2,2,8422.297189,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1636,45068,443,1.091893,12,9,4,19.232654,0.75,40,40,1,2,1,4,19,0,0,72.333333,0.0,646.888889,0.0,1408.0,6690.0,318.571429,535.302211,136484.67252300002,868.0,0.0,0.0,0.0,0.0,64240,26847,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1637,33382,443,11.02252,20,28,4,4.354721,1.4,40,40,2,3,1,4,46,0,0,64.9,0.0,872.7857140000001,0.0,1392.0,25736.0,536.166667,630.3021679999999,2276298.128297,649.0,0.0,567968.738897,9970794.916153,0.0,64240,65535,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1638,44331,53,0.0933669999999999,2,2,2,42.841753,1.0,8,8,0,0,0,0,0,0,0,47.0,68.0,76.0,47.0,84.0,246.0,61.5,17.972201000000002,0.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1639,37537,53,0.0003509999999999,2,2,2,11389.827563,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1640,38925,53,0.000415,2,2,2,9642.078161,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1641,60324,53,0.071919,2,2,2,55.618153,1.0,8,8,0,0,0,0,0,0,0,59.0,59.0,67.0,59.0,75.0,252.0,63.0,8.0,0.0,118.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1642,43061,53,0.0715539999999999,2,2,2,55.901693,1.0,8,8,0,0,0,0,0,0,0,54.0,70.0,76.0,54.0,82.0,260.0,65.0,13.613719,0.0,108.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1643,49033,53,0.000224,2,2,2,17848.102128,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,121.0,41.0,201.0,324.0,81.0,80.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1644,41448,53,0.000289,2,2,2,13831.175598,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1645,37584,53,0.000294,2,2,2,13606.825629,1.0,8,8,0,0,0,0,0,0,0,42.0,93.0,99.0,42.0,105.0,282.0,70.5,33.271609999999995,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1646,55209,53,0.0728309999999999,2,2,2,54.921552,1.0,8,8,0,0,0,0,0,0,0,37.0,37.0,45.0,37.0,53.0,164.0,41.0,8.0,0.0,74.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1647,43939,53,0.071655,2,2,2,55.823014,1.0,8,8,0,0,0,0,0,0,0,42.0,42.0,74.0,42.0,106.0,232.0,58.0,32.0,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1648,58672,53,0.070829,2,2,2,56.474111,1.0,8,8,0,0,0,0,0,0,0,42.0,42.0,106.0,42.0,170.0,296.0,74.0,64.0,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1649,46782,53,0.069992,2,2,2,57.149530000000006,1.0,8,8,0,0,0,0,0,0,0,47.0,47.0,79.0,47.0,111.0,252.0,63.0,32.0,0.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1650,55532,443,7.906008,24,18,9,5.312416000000001,0.75,40,40,2,2,0,5,41,0,0,260.416667,0.0,397.333333,0.0,1352.0,13402.0,319.095238,528.006551,1235748.225008,2083.333333,0.0,1411111.385735,5826780.080794999,0.0,64240,14600,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1651,55630,443,7.769201,22,18,9,5.148535,0.818182,40,40,3,2,0,6,39,0,0,407.954545,0.0,502.777778,0.0,1408.0,18025.0,450.625,596.788787,1223044.49264,4487.5,0.0,1424894.58531,5632941.007614,0.0,64240,14600,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1652,55534,443,7.922491,25,21,11,5.806255,0.84,40,40,2,2,0,7,45,0,0,470.56,0.0,522.095238,0.0,1408.0,22728.0,494.086957,618.204922,1178911.002533,3921.333333,0.0,1449081.650146,5757193.8037870005,0.0,64240,14600,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1653,57583,53,0.00045,2,2,2,8890.946476000001,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1654,43926,53,0.1209819999999999,2,2,2,33.062723,1.0,8,8,0,0,0,0,0,0,0,44.0,64.0,72.0,44.0,80.0,232.0,58.0,17.435596,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1655,39914,53,0.2210869999999999,2,2,2,18.092427,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1656,42154,53,0.056657,2,2,2,70.600184,1.0,8,8,0,0,0,0,0,0,0,45.0,107.0,113.0,45.0,119.0,316.0,79.0,39.564294,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1657,59250,53,0.149671,2,2,2,26.72527,1.0,8,8,0,0,0,0,0,0,0,52.0,124.0,164.0,52.0,204.0,432.0,108.0,72.443081,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1658,39590,53,0.000295,2,2,2,13551.870759,1.0,8,8,0,0,0,0,0,0,0,43.0,142.0,154.0,43.0,166.0,394.0,98.5,64.830548,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1659,44735,53,0.000265,2,2,2,15087.42446,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1660,57953,53,0.000306,2,2,2,13076.551832,1.0,8,8,0,0,0,0,0,0,0,45.0,108.0,114.0,45.0,120.0,318.0,79.5,40.137264,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1661,50718,53,0.173355,2,2,2,23.074025,1.0,8,8,0,0,0,0,0,0,0,54.0,93.0,101.0,54.0,109.0,310.0,77.5,27.910571,0.0,108.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1662,57094,53,0.073449,2,2,2,54.45945699999999,1.0,8,8,0,0,0,0,0,0,0,50.0,66.0,72.0,50.0,78.0,244.0,61.0,13.613719,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1663,58799,53,0.1009019999999999,2,2,2,39.642394,1.0,8,8,0,0,0,0,0,0,0,41.0,136.0,140.0,41.0,144.0,362.0,90.5,57.25091,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1664,48421,53,0.091536,2,2,2,43.698633,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,77.0,45.0,109.0,244.0,61.0,32.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1665,47263,53,0.262246,2,2,2,15.25286,1.0,8,8,0,0,0,0,0,0,0,45.0,72.0,104.0,45.0,136.0,298.0,74.5,42.930176,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1666,45106,53,0.001408,2,2,2,2841.188146,1.0,8,8,0,0,0,0,0,0,0,48.0,163.0,175.0,48.0,187.0,446.0,111.5,73.97522099999999,0.0,96.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1667,52994,53,0.105128,2,2,2,38.048837,1.0,8,8,0,0,0,0,0,0,0,52.0,172.0,192.0,52.0,212.0,488.0,122.0,82.462113,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1668,37054,53,0.1118329999999999,2,2,2,35.767663,1.0,8,8,0,0,0,0,0,0,0,45.0,136.0,156.0,45.0,176.0,402.0,100.5,66.133703,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1669,54441,53,0.097478,2,2,2,41.034937,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,201.0,41.0,361.0,484.0,121.0,160.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1670,52806,443,5.675165,26,25,7,8.986523,0.961538,40,40,2,2,0,7,50,0,0,43.038462,0.0,625.52,0.0,1476.0,16757.0,328.568627,529.902152,997313.228792,559.5,0.0,0.0,0.0,0.0,64240,17520,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1671,38422,53,0.08404,2,2,2,47.596424,1.0,8,8,0,0,0,0,0,0,0,47.0,129.0,141.0,47.0,153.0,376.0,94.0,55.148285,0.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1672,57418,53,0.0894799999999999,2,2,2,44.702765,1.0,8,8,0,0,0,0,0,0,0,42.0,63.0,79.0,42.0,95.0,242.0,60.5,25.039968,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1673,57913,53,0.057362,2,2,2,69.732479,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,73.0,41.0,105.0,228.0,57.0,32.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1674,43696,53,0.000272,2,2,2,14703.957932,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1675,33137,53,0.000317,2,2,2,12614.44812,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1676,59973,53,0.000259,2,2,2,15448.633516999998,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1677,49791,53,0.121671,2,2,2,32.875552,1.0,8,8,0,0,0,0,0,0,0,50.0,134.0,142.0,50.0,150.0,384.0,96.0,53.516353,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1678,38970,53,0.000195,2,2,2,20510.04401,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1679,53919,53,0.000332,2,2,2,12043.945441,1.0,8,8,0,0,0,0,0,0,0,43.0,142.0,154.0,43.0,166.0,394.0,98.5,64.830548,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1680,41871,53,0.0002,2,2,2,19996.681764,1.0,8,8,0,0,0,0,0,0,0,44.0,44.0,52.0,44.0,60.0,192.0,48.0,8.0,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1681,58627,53,0.000204,2,2,2,19622.474854,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,121.0,41.0,201.0,324.0,81.0,80.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1682,58575,53,0.057128,2,2,2,70.018263,1.0,8,8,0,0,0,0,0,0,0,47.0,157.0,169.0,47.0,181.0,432.0,108.0,71.11493,0.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1683,38006,53,0.000273,2,2,2,14652.590393,1.0,8,8,0,0,0,0,0,0,0,59.0,85.0,117.0,59.0,149.0,352.0,88.0,42.473521000000005,0.0,118.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1684,47225,53,0.189412,2,2,2,21.118,1.0,8,8,0,0,0,0,0,0,0,49.0,49.0,57.0,49.0,65.0,212.0,53.0,8.0,0.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1685,53329,53,0.000314,2,2,2,12738.964313,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1686,54340,53,0.000173,2,2,2,23140.987586000003,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1687,58960,53,0.104216,2,2,2,38.381874,1.0,8,8,0,0,0,0,0,0,0,44.0,44.0,52.0,44.0,60.0,192.0,48.0,8.0,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1688,40269,53,0.202983,2,2,2,19.70607,1.0,8,8,0,0,0,0,0,0,0,46.0,99.0,107.0,46.0,115.0,306.0,76.5,35.818989,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1689,60001,53,0.202271,2,2,2,19.775451,1.0,8,8,0,0,0,0,0,0,0,51.0,75.0,83.0,51.0,91.0,268.0,67.0,19.595918,0.0,102.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1690,59477,53,0.0867059999999999,2,2,2,46.13295,1.0,8,8,0,0,0,0,0,0,0,42.0,42.0,74.0,42.0,106.0,232.0,58.0,32.0,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1691,32988,443,5.782869,15,11,4,4.496038,0.733333,40,28,2,2,1,4,24,0,0,98.533333,0.0,578.636364,0.0,1420.0,7843.0,301.653846,509.554546,1329501.335111,739.0,0.0,0.0,0.0,0.0,64240,42340,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1692,32992,443,5.75412,15,11,4,4.5185010000000005,0.733333,40,28,2,2,1,4,24,0,0,98.533333,0.0,578.818182,0.0,1420.0,7845.0,301.730769,509.647059,1328817.480704,739.0,0.0,0.0,0.0,0.0,64240,42340,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1693,32986,443,5.799754,16,12,4,4.827791,0.75,40,28,2,2,1,4,26,0,0,92.375,0.0,530.583333,0.0,1364.0,7845.0,280.178571,495.675675,1285910.291509,739.0,0.0,0.0,0.0,0.0,64240,42340,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1694,32801,53,0.27492,2,2,2,14.549688,1.0,8,8,0,0,0,0,0,0,0,52.0,114.0,122.0,52.0,130.0,348.0,87.0,40.938979,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1695,46878,53,0.058121,2,2,2,68.82198100000001,1.0,8,8,0,0,0,0,0,0,0,52.0,114.0,122.0,52.0,130.0,348.0,87.0,40.938979,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1696,50861,53,0.048284,2,2,2,82.843086,1.0,8,8,0,0,0,0,0,0,0,52.0,114.0,122.0,52.0,130.0,348.0,87.0,40.938979,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1697,33879,53,0.098742,2,2,2,40.509608,1.0,8,8,0,0,0,0,0,0,0,43.0,90.0,96.0,43.0,102.0,278.0,69.5,30.989245,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1698,43092,53,7.918226,4,4,4,1.010327,1.0,8,8,0,0,0,0,0,0,0,42.5,59.0,82.0,42.0,105.0,498.0,62.25,25.132506,4571413.514914,85.0,0.0,45.181422,7917711.973189999,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1699,44103,53,0.000343,2,2,2,11658.940931,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,201.0,41.0,361.0,484.0,121.0,160.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1700,56332,53,0.092301,2,2,2,43.336526,1.0,8,8,0,0,0,0,0,0,0,42.0,42.0,50.0,42.0,58.0,184.0,46.0,8.0,0.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1701,53904,443,0.319994,12,9,4,65.62623599999999,0.75,40,40,1,2,3,4,17,0,0,66.0,0.0,404.111111,0.0,2816.0,4429.0,210.904762,626.553661,48425.667453,792.0,0.0,0.0,0.0,0.0,64240,65535,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1702,49395,53,0.000523,2,2,2,7650.349293000001,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1703,36391,53,0.000295,2,2,2,13562.826192,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1704,49531,53,0.000566,2,2,2,7067.066554000001,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1705,41108,53,0.000536,2,2,2,7463.174376999999,1.0,8,8,0,0,0,0,0,0,0,46.0,78.0,86.0,46.0,94.0,264.0,66.0,24.0,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1706,45928,443,6.213175,12,8,3,3.218966,0.666667,40,40,2,2,2,3,17,0,0,56.166667,0.0,460.5,0.0,1288.0,4358.0,217.9,441.805137,1647816.967572,337.0,0.0,264151.15835700004,5526800.870894999,0.0,64240,26847,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1707,50433,53,0.000323,2,2,2,12381.709225,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1708,47487,53,0.000289,2,2,2,13842.587459,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1709,40224,53,0.000364,2,2,2,10987.043877,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1710,49967,53,0.0571259999999999,2,2,2,70.020601,1.0,8,8,0,0,0,0,0,0,0,40.0,94.0,100.0,40.0,106.0,280.0,70.0,34.985711,0.0,80.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1711,58577,53,0.0003,2,2,2,13336.419714,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1712,45301,53,0.000315,2,2,2,12690.783661,1.0,8,8,0,0,0,0,0,0,0,56.0,108.0,132.0,56.0,156.0,376.0,94.0,48.055523,0.0,112.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1713,37646,443,10.319541,14,11,5,2.422588,0.785714,40,40,2,2,1,4,23,0,0,168.85714299999998,0.0,344.181818,0.0,1352.0,6150.0,246.0,448.222043,2764599.912597,1182.0,0.0,194678.653495,9994338.035583,0.0,64240,26544,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1714,37648,443,10.34556,13,10,5,2.223176,0.769231,40,40,2,2,1,4,21,0,0,184.384615,0.0,378.8,0.0,1408.0,6185.0,268.913043,476.96492300000006,2876546.629273,1198.5,0.0,207718.214075,9995810.031891,0.0,64240,26544,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1715,50530,53,0.000594,2,2,2,6735.132878,1.0,8,8,0,0,0,0,0,0,0,49.0,151.0,171.0,49.0,191.0,440.0,110.0,72.30490999999999,0.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1716,44573,53,0.056763,2,2,2,70.468521,1.0,8,8,0,0,0,0,0,0,0,57.0,57.0,89.0,57.0,121.0,292.0,73.0,32.0,0.0,114.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1717,55776,53,0.21654,2,2,2,18.472329,1.0,8,8,0,0,0,0,0,0,0,45.0,159.0,199.0,45.0,239.0,488.0,122.0,94.720642,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1718,60812,53,0.087496,2,2,2,45.716354,1.0,8,8,0,0,0,0,0,0,0,47.0,47.0,55.0,47.0,63.0,204.0,51.0,8.0,0.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1719,38822,53,0.168659,2,2,2,23.716497,1.0,8,8,0,0,0,0,0,0,0,44.0,112.0,176.0,44.0,240.0,440.0,110.0,92.404906,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1720,52033,53,0.000212,2,2,2,18872.008999,1.0,8,8,0,0,0,0,0,0,0,41.0,41.0,121.0,41.0,201.0,324.0,81.0,80.0,0.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1721,57056,53,0.675543,2,2,2,5.921162000000001,1.0,8,8,0,0,0,0,0,0,0,49.0,163.0,171.0,49.0,179.0,440.0,110.0,70.738957,0.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1722,38056,443,8.563487,21,17,8,4.437444999999999,0.809524,40,40,2,2,1,8,36,0,0,92.333333,0.0,421.470588,0.0,1408.0,9104.0,239.57894700000003,434.543291,1781734.7415540002,969.5,0.0,359973.198558,7995801.925659,0.0,64240,26847,501,0,1,0,0,0,0,0,0,0,0,0,0,1
1723,59102,53,0.4274199999999999,2,2,2,9.358479,1.0,8,8,0,0,0,0,0,0,0,46.0,71.0,295.0,46.0,519.0,682.0,170.5,232.632041,0.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
