,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,flow_pkts_per_sec,down_up_ratio,fwd_header_size_max,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,flow_CWR_flag_count,fwd_pkts_payload.avg,bwd_pkts_payload.min,bwd_pkts_payload.avg,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.std,fwd_subflow_bytes,fwd_bulk_bytes,active.std,idle.tot,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
1903,45888,443,tcp,ssl,5.495113,13,9,7,4.003557,0.692308,40,44,1,2,3,7,18,0,0,278.384615,0.0,455.1111110000001,0.0,1392.0,7715.0,350.681818,476.044454,641035.100103,904.75,0.0,0.0,0.0,0.0,64240,65160,0,ARP_poisioning
1904,59128,443,tcp,ssl,31.107888,16,15,7,0.996532,0.9375,40,40,2,2,1,7,29,0,0,82.375,0.0,328.8,0.0,1352.0,6250.0,201.612903,403.022222,7727439.899850999,659.0,0.0,615424.741621,29969401.121140003,0.0,64240,65535,501,ARP_poisioning
1905,47670,53,udp,dns,0.028244,2,2,2,141.622907,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1906,52986,53,udp,dns,0.001245,2,2,2,3212.795098,1.0,8,8,0,0,0,0,0,0,0,43.0,142.0,154.0,43.0,166.0,394.0,98.5,64.830548,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1907,34678,53,udp,dns,0.000713,4,4,4,11222.21806,1.0,8,8,0,0,0,0,0,0,0,99.0,99.0,99.0,99.0,99.0,792.0,99.0,0.0,218.452706,396.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1908,35288,53,udp,dns,0.000688,4,4,4,11626.622315,1.0,8,8,0,0,0,0,0,0,0,99.0,99.0,99.0,99.0,99.0,792.0,99.0,0.0,205.720329,396.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1909,46993,53,udp,dns,0.000698,4,4,4,11459.846995,1.0,8,8,0,0,0,0,0,0,0,99.0,99.0,99.0,99.0,99.0,792.0,99.0,0.0,190.965741,396.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1910,59270,443,udp,-,25.823173,118,385,118,19.478629,3.262712,8,8,0,0,0,0,0,0,0,58.677966000000005,26.0,1179.0935060000002,26.0,1357.0,460875.0,916.252485,497.482989,2314923.148924,3462.0,0.0,347024.000822,24999042.987823,0.0,0,0,0,ARP_poisioning
1911,37439,443,udp,-,0.174328,8,9,8,97.517274,1.125,8,8,0,0,0,0,0,0,0,274.5,28.0,400.111111,28.0,1357.0,5797.0,341.0,506.568974,35089.688884,2196.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1912,32839,53,udp,dns,0.000301,2,2,2,13283.62312,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1913,53005,53,udp,dns,0.000304,2,2,2,13158.600784,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1914,37040,443,udp,-,0.166228,7,10,7,102.269138,1.4285709999999998,8,8,0,0,0,0,0,0,0,428.714286,28.0,988.6,28.0,1357.0,12887.0,758.0588240000001,630.6369269999999,22960.891816,3001.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1915,39504,53,udp,dns,0.000213,2,2,2,18787.475924,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1916,34914,53,udp,dns,0.0002,2,2,2,19996.681764,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1917,60677,53,udp,dns,0.0002,2,2,2,19996.681764,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1918,43765,53,udp,dns,0.000192,2,2,2,20815.404467,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1919,52628,53,udp,dns,0.000278,2,2,2,14376.363325,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1920,47922,53,udp,dns,0.000381,2,2,2,10498.883605,1.0,8,8,0,0,0,0,0,0,0,58.0,74.0,80.0,58.0,86.0,276.0,69.0,13.613719,0.0,116.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1921,57000,443,tcp,ssl,4.395506,88,150,27,54.146213,1.704545,40,40,2,2,0,27,237,0,0,44.068182,0.0,948.166667,0.0,1961.0,146103.0,613.878151,667.7510070000001,264981.407374,1292.666667,1951.0,0.0,0.0,0.0,64240,65535,1301,ARP_poisioning
1922,57154,443,tcp,ssl,8.627378,13,9,6,2.550022,0.692308,40,28,2,2,1,6,20,0,0,199.307692,0.0,122.666667,0.0,754.0,3695.0,167.954545,240.921144,1634388.191193,863.666667,0.0,0.0,0.0,0.0,64240,42340,501,ARP_poisioning
1923,57158,443,tcp,ssl,5.091407,10,5,3,2.94614,0.5,40,28,2,2,2,3,12,0,0,62.1,0.0,115.4,0.0,517.0,1198.0,79.866667,145.86386299999998,1613602.179728,310.5,0.0,0.0,0.0,0.0,64240,42340,0,ARP_poisioning
1924,57156,443,tcp,ssl,5.215627,9,7,4,3.067704,0.777778,40,28,2,2,1,4,14,0,0,135.222222,0.0,85.714286,0.0,596.0,1817.0,113.5625,192.09094,1756405.731673,608.5,0.0,0.0,0.0,0.0,64240,42340,501,ARP_poisioning
1925,54695,53,udp,dns,0.055575,2,2,2,71.974637,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1926,53445,53,udp,dns,0.030699,2,2,2,130.297342,1.0,8,8,0,0,0,0,0,0,0,55.0,71.0,77.0,55.0,83.0,264.0,66.0,13.613719,0.0,110.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1927,56511,53,udp,dns,0.00037,1,1,1,5405.030928,1.0,8,8,0,0,0,0,0,0,0,55.0,71.0,71.0,55.0,71.0,126.0,63.0,11.313708,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1928,55531,443,udp,-,48.864643,52,72,52,2.5376220000000003,1.384615,8,8,0,0,0,0,0,0,0,156.057692,28.0,237.375,28.0,1357.0,25206.0,203.274194,342.007092,3176719.07665,811.5,0.0,3407301.135761,34457648.038864,7772101.790398,0,0,0,ARP_poisioning
1929,37478,53,udp,dns,0.0002839999999999,2,2,2,14086.663308,1.0,8,8,0,0,0,0,0,0,0,55.0,71.0,77.0,55.0,83.0,264.0,66.0,13.613719,0.0,110.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1930,41258,53,udp,dns,0.000457,2,2,2,8751.808033,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1931,60390,53,udp,dns,0.000212,2,2,2,18872.008999,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1932,52621,53,udp,dns,0.110482,2,2,2,36.205,1.0,8,8,0,0,0,0,0,0,0,52.0,94.0,126.0,52.0,158.0,356.0,89.0,50.079936,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1933,45302,53,udp,dns,0.0002089999999999,2,2,2,19130.234892,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1934,48964,53,udp,dns,0.0613419999999999,2,2,2,65.20843,1.0,8,8,0,0,0,0,0,0,0,49.0,131.0,143.0,49.0,155.0,384.0,96.0,55.148285,0.0,98.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1935,58100,53,udp,dns,0.0608519999999999,2,2,2,65.733457,1.0,8,8,0,0,0,0,0,0,0,52.0,159.0,239.0,52.0,319.0,582.0,145.5,126.18637,0.0,104.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1936,45886,443,tcp,ssl,5.970268,12,10,3,3.684927,0.833333,40,40,2,2,0,3,21,0,0,53.416667,0.0,529.0,0.0,1408.0,5931.0,269.590909,494.16901500000006,1390862.616557,320.5,0.0,0.0,0.0,0.0,64240,65160,501,ARP_poisioning
1937,35044,443,tcp,ssl,22.444443,23,22,11,2.004951,0.956522,40,40,2,2,1,11,43,0,0,162.913043,0.0,69.909091,0.0,1024.0,5285.0,117.444444,237.888682,4225534.299296,1249.0,0.0,1837902.849224,19838734.865189,0.0,64240,65160,501,ARP_poisioning
1938,50694,443,tcp,ssl,22.55624,25,23,17,2.128014,0.92,40,40,2,2,1,9,46,0,0,562.56,0.0,57.956522,0.0,1352.0,15397.0,320.770833,518.843117,3958020.215093,4688.0,6687.0,2143607.597052,19447028.160095003,0.0,64240,65160,501,ARP_poisioning
1939,35007,53,udp,dns,0.000699,2,2,2,5724.058683,1.0,8,8,0,0,0,0,0,0,0,43.0,142.0,154.0,43.0,166.0,394.0,98.5,64.830548,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1940,39811,53,udp,dns,0.0001699999999999,2,2,2,23530.457223,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1941,57525,443,udp,-,50.504857,497,1263,497,34.848134,2.5412470000000003,8,8,0,0,0,0,0,0,0,96.720322,28.0,1009.199525,28.0,1357.0,1322689.0,751.527841,628.606351,898206.845935,3697.692308,1917.153846,6507542.120887,24550342.798233,8339278.790438,0,0,0,ARP_poisioning
1942,56329,53,udp,dns,0.000634,2,2,2,6309.596089,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1943,60813,443,udp,-,0.172482,5,10,5,86.96559,2.0,8,8,0,0,0,0,0,0,0,334.8,26.0,595.4,26.0,1357.0,7628.0,508.533333,552.8354009999999,28784.888468,1674.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1944,45748,443,tcp,ssl,59.725840000000005,120,142,10,4.386711,1.183333,40,40,2,2,0,10,261,0,0,12.683333,0.0,1305.957746,0.0,2816.0,186968.0,713.618321,784.848634,5371890.52103,761.0,0.0,93487.104794,58558353.900909,0.0,64240,65535,2347,ARP_poisioning
1945,42518,443,udp,-,51.527887,490,355,490,16.398887,0.72449,8,8,0,0,0,0,0,0,0,850.085714,28.0,187.394366,28.0,1357.0,483067.0,571.676923,613.07026,888452.6749870001,52067.75,13425.185185,6080595.840451,24812644.958496,7480324.837674,0,0,0,ARP_poisioning
1946,36595,443,udp,-,0.278049,17,35,17,187.017401,2.058824,8,8,0,0,0,0,0,0,0,131.23529399999998,28.0,1171.742857,28.0,1357.0,43242.0,831.5769230000001,628.85359,30639.099752,2231.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1947,55672,443,udp,-,0.101886,6,11,6,166.853094,1.833333,8,8,0,0,0,0,0,0,0,288.166667,26.0,554.2727269999999,26.0,1357.0,7826.0,460.352941,541.139647,16312.269712,1729.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1948,59484,53,udp,dns,0.000262,2,2,2,15265.892630000002,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1949,40092,53,udp,dns,0.00029,2,2,2,13797.052632,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1950,53921,53,udp,dns,0.000308,2,2,2,12985.4613,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1951,50398,443,udp,-,0.289252,8,24,8,110.63016100000002,3.0,8,8,0,0,0,0,0,0,0,276.75,28.0,1022.916667,28.0,1357.0,26764.0,836.375,615.155829,30508.614875,2214.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1952,41585,443,udp,-,0.2863,5,8,5,45.406925,1.6,8,8,0,0,0,0,0,0,0,393.2,28.0,324.375,28.0,1357.0,4561.0,350.846154,483.857046,51570.972967,1966.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1953,45868,443,tcp,ssl,2.025104,17,20,9,18.270668,1.1764709999999998,40,32,2,2,0,9,36,0,0,147.411765,0.0,488.55,0.0,1490.0,12277.0,331.810811,527.2763259999999,327218.718133,1253.0,0.0,0.0,0.0,0.0,64240,65535,501,ARP_poisioning
1954,56443,443,udp,-,0.241668,6,9,6,62.068627,1.5,8,8,0,0,0,0,0,0,0,355.0,28.0,444.222222,28.0,1357.0,6128.0,408.533333,528.390936,44014.65161,2130.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1955,34072,53,udp,dns,2.551471,4,4,4,3.135446,1.0,8,8,0,0,0,0,0,0,0,99.0,99.0,99.0,99.0,99.0,792.0,99.0,0.0,1472457.02337,198.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1956,33720,53,udp,dns,0.000381,2,2,2,10498.883605,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1957,45748,53,udp,dns,0.000202,2,2,2,19807.811098,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1958,50236,53,udp,dns,0.083197,2,2,2,48.078727,1.0,8,8,0,0,0,0,0,0,0,40.0,152.0,224.0,40.0,296.0,528.0,132.0,121.413893,0.0,80.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1959,40054,53,udp,dns,0.0003549999999999,2,2,2,11267.438549,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1960,45927,443,udp,-,0.280184,5,8,5,46.398076,1.6,8,8,0,0,0,0,0,0,0,853.4,31.0,554.75,31.0,1357.0,8705.0,669.615385,604.1625799999999,85986.81636699999,4267.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1961,37317,53,udp,dns,0.000179,2,2,2,22339.834887,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1962,47312,53,udp,dns,0.17725,2,2,2,22.566977,1.0,8,8,0,0,0,0,0,0,0,60.0,77.0,93.0,60.0,109.0,306.0,76.5,23.101227,0.0,120.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1963,53204,53,udp,dns,0.10126,2,2,2,39.502292,1.0,8,8,0,0,0,0,0,0,0,43.0,75.0,87.0,43.0,99.0,260.0,65.0,27.227437,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1964,56050,53,udp,dns,0.000651,2,2,2,6143.250092,1.0,8,8,0,0,0,0,0,0,0,43.0,59.0,65.0,43.0,71.0,216.0,54.0,13.613719,0.0,86.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1965,45662,53,udp,dns,0.0002029999999999,2,2,2,19714.707403,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1966,59040,53,udp,dns,0.00015,2,2,2,26672.839428,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1967,43144,443,udp,-,0.140898,3,5,3,56.778667000000006,1.666667,8,8,0,0,0,0,0,0,0,515.666667,28.0,691.6,28.0,1357.0,5005.0,625.625,632.703482,41344.541103,1547.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1968,54733,443,udp,-,0.127755,8,12,8,156.549443,1.5,8,8,0,0,0,0,0,0,0,242.75,28.0,734.166667,28.0,1357.0,10752.0,537.6,591.262912,12574.054477,1942.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1969,55759,443,udp,-,5.515441,25,28,25,9.609386,1.12,8,8,0,0,0,0,0,0,0,220.08,28.0,160.178571,28.0,1357.0,9987.0,188.433962,343.44054,777830.636864,2751.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1970,47532,443,udp,-,1.321555,37,56,37,70.371651,1.513514,8,8,0,0,0,0,0,0,0,409.594595,28.0,1143.267857,28.0,1357.0,79178.0,851.3763439999999,628.694885,64459.576004,15155.0,3863.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1971,49732,443,udp,-,0.151061,8,9,8,112.537276,1.125,8,8,0,0,0,0,0,0,0,709.125,28.0,914.0,28.0,1357.0,13899.0,817.5882349999999,617.2241349999999,16754.285472,5673.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1972,50749,443,udp,-,2.518905,40,91,40,52.006727000000005,2.275,8,8,0,0,0,0,0,0,0,263.875,28.0,940.967033,28.0,1357.0,96183.0,734.221374,623.727545,187709.689966,10555.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1973,33622,443,udp,-,0.357429,9,10,9,53.15740600000001,1.111111,8,8,0,0,0,0,0,0,0,222.555556,28.0,728.8,28.0,1357.0,9291.0,489.0,578.807395,78373.581611,2003.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1974,39094,443,tcp,ssl,63.586796,25,23,8,0.7548739999999999,0.92,40,40,2,2,0,6,47,0,0,189.24,0.0,276.347826,0.0,1408.0,11087.0,230.979167,459.463771,4426588.085762001,675.857143,0.0,866103.708368,59595796.346664,598922.963979,64240,26847,501,ARP_poisioning
1975,45717,443,udp,-,9.323011,20,16,20,3.861413,0.8,8,8,0,0,0,0,0,0,0,278.65,28.0,359.625,28.0,1357.0,11327.0,314.638889,508.837788,1103229.561978,1393.25,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1976,47292,443,udp,-,0.5574520000000001,151,368,151,931.021925,2.437086,8,8,0,0,0,0,0,0,0,167.377483,29.0,1176.6440220000002,29.0,1357.0,458279.0,883.0038539999999,611.895353,7197.415543000001,25274.0,3259.5,0.0,0.0,0.0,0,0,0,ARP_poisioning
1977,53625,443,udp,-,0.156226,6,5,6,70.410851,0.833333,8,8,0,0,0,0,0,0,0,724.5,107.0,957.4,35.0,1357.0,9134.0,830.363636,622.861184,28902.46856,4347.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1978,52911,443,udp,-,1.208,12,16,12,23.178809,1.333333,8,8,0,0,0,0,0,0,0,316.916667,28.0,546.25,28.0,1357.0,12543.0,447.964286,552.938914,238330.342854,3803.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1979,57437,443,udp,-,0.4462779999999999,18,29,18,105.315555,1.611111,8,8,0,0,0,0,0,0,0,248.166667,28.0,286.517241,28.0,1357.0,12776.0,271.829787,421.810864,29798.335539,4467.0,1570.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1980,56852,53,tcp,dns,77.986678,542,367,347,11.655837,0.677122,40,40,2,2,0,347,908,0,0,29.356089,0.0,129.550409,0.0,1408.0,63456.0,69.808581,138.723899,696127.336245,883.944444,364.0625,26685069.587323003,23474277.019501,2241502.494346,64240,65160,501,ARP_poisioning
1981,44436,443,tcp,ssl,62.301499,34,22,17,0.898855,0.647059,40,40,2,2,0,5,55,0,0,513.0882349999999,0.0,307.318182,0.0,1392.0,24206.0,432.25,602.4818740000001,3913963.081394,2492.142857,8385.5,725259.44505,60077991.962433,385227.719479,64240,26847,501,ARP_poisioning
1982,44386,443,tcp,ssl,62.340304,31,24,13,0.8822540000000001,0.7741939999999999,40,40,2,2,0,5,54,0,0,437.709677,0.0,281.708333,0.0,1408.0,20330.0,369.636364,577.467311,4066352.952439,1938.428571,8381.0,700715.9340850001,60089771.032332994,267677.468605,64240,26847,501,ARP_poisioning
1983,44438,443,tcp,ssl,62.29041899999999,32,26,14,0.931122,0.8125,40,40,2,2,0,5,57,0,0,424.9375,0.0,260.03846200000004,0.0,1352.0,20359.0,351.017241,552.374063,4007785.776929,1699.75,8387.0,731468.226796,59998136.043549,379800.876266,64240,26847,501,ARP_poisioning
1984,44390,443,tcp,ssl,62.352378,33,24,15,0.914159,0.727273,40,40,2,2,0,5,56,0,0,528.6060610000001,0.0,281.708333,0.0,1408.0,24205.0,424.649123,611.55497,3968004.698728,2492.0,8385.0,692249.613812,60103388.07106,265501.545857,64240,26847,501,ARP_poisioning
1985,39662,53,udp,dns,0.000223,2,2,2,17943.546524,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1986,53115,53,udp,dns,0.000177,2,2,2,22610.803235,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
1987,46368,443,tcp,ssl,60.900965,20,18,4,0.6239640000000001,0.9,40,40,2,2,0,4,37,0,0,97.15,0.0,309.888889,0.0,1288.0,7521.0,197.921053,429.89121100000006,4794458.271608001,277.571429,0.0,145602.006514,60219609.498978,214105.257547,64240,26847,501,ARP_poisioning
1988,45892,443,tcp,ssl,61.176794,19,15,5,0.555766,0.789474,40,40,2,2,0,5,33,0,0,121.684211,0.0,295.466667,0.0,1288.0,6744.0,198.352941,386.979044,4835139.928613,330.28571400000004,0.0,246706.851368,59488901.61514301,357768.438984,64240,26847,501,ARP_poisioning
1989,45890,443,tcp,ssl,61.39294,18,14,4,0.521233,0.777778,40,40,2,2,0,4,31,0,0,82.833333,0.0,289.857143,0.0,1288.0,5549.0,173.40625,381.143683,4896916.765716,213.0,0.0,317268.780979,58752607.107162,925736.005322,64240,26847,501,ARP_poisioning
1990,45906,443,tcp,ssl,62.157173,18,14,4,0.514824,0.777778,40,40,2,2,0,4,31,0,0,83.277778,0.0,289.857143,0.0,1352.0,5557.0,173.65625,385.436209,4942811.018897,214.142857,0.0,318976.846868,59485384.702682,623426.464239,64240,26847,501,ARP_poisioning
1991,48812,443,tcp,ssl,66.77154300000001,26,25,9,0.763798,0.961538,40,40,2,2,1,6,49,0,0,290.307692,0.0,244.84,0.0,1392.0,13669.0,268.019608,479.586342,4378770.039795,943.5,0.0,1472471.869033,60575992.107391,54365.96956900001,64240,64768,501,ARP_poisioning
1992,48808,443,tcp,ssl,66.83268699999999,25,23,7,0.7182109999999999,0.92,40,40,2,2,1,5,46,0,0,208.4,0.0,274.652174,0.0,1392.0,11527.0,240.145833,460.566764,4434494.655424,578.888889,0.0,1498988.286038,60468676.328659,58502.028259000006,64240,64768,501,ARP_poisioning
1993,48810,443,tcp,ssl,66.91114,24,21,7,0.672534,0.875,40,40,2,2,1,5,43,0,0,215.291667,0.0,278.333333,0.0,1408.0,11012.0,244.711111,468.060341,4503555.282629,645.875,0.0,1428986.342717,60140691.995621,36532.613767,64240,64768,501,ARP_poisioning
1994,38126,443,tcp,ssl,62.113831000000005,22,17,4,0.627879,0.772727,40,40,2,2,0,4,38,0,0,60.272727,0.0,346.588235,0.0,1288.0,7218.0,185.076923,403.352163,4665279.688891999,189.428571,0.0,338356.097998,60185338.020325,171866.837895,64240,26847,501,ARP_poisioning
1995,38136,443,tcp,ssl,61.861286,20,15,4,0.565782,0.75,40,40,2,2,0,4,34,0,0,61.4,0.0,392.8,0.0,1520.0,7120.0,203.428571,447.523465,4780913.045232,175.428571,0.0,362806.619135,59877599.000931,263113.120456,64240,26847,501,ARP_poisioning
1996,38130,443,tcp,ssl,62.129564,19,15,4,0.547243,0.789474,40,40,2,2,0,4,33,0,0,69.789474,0.0,392.8,0.0,2576.0,7218.0,212.29411800000003,554.9112690000001,4874439.012596,189.428571,0.0,350138.491177,60114840.745926,160697.459688,64240,26847,501,ARP_poisioning
1997,38128,443,tcp,ssl,62.322354,19,14,4,0.529505,0.736842,40,40,2,2,0,4,32,0,0,69.789474,0.0,420.857143,0.0,2576.0,7218.0,218.727273,562.22606,4856238.602257,189.428571,0.0,419043.099869,59474312.30545,609852.26786,64240,26847,501,ARP_poisioning
1998,51862,443,tcp,ssl,54.279428,17,15,8,0.589542,0.882353,40,40,2,2,1,8,30,0,0,74.411765,0.0,361.266667,0.0,1408.0,6684.0,208.875,394.16803,13478147.062623,632.5,0.0,203108.697547,53935340.166092,0.0,64240,26847,501,ARP_poisioning
1999,46385,53,udp,dns,0.000867,2,2,2,4612.927138,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
2000,34085,53,udp,dns,0.000606,2,2,2,6600.006294,1.0,8,8,0,0,0,0,0,0,0,45.0,45.0,53.0,45.0,61.0,196.0,49.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
2001,42132,443,tcp,ssl,66.075117,25,23,5,0.726446,0.92,40,32,2,2,1,5,46,0,0,68.68,0.0,464.26087,0.0,1360.0,12395.0,258.229167,466.276388,4460861.000798999,214.625,0.0,1413305.836822,60994005.680084,69051.000708,64240,8190,501,ARP_poisioning
2002,60194,53,udp,dns,0.0177879999999999,2,2,2,224.871542,1.0,8,8,0,0,0,0,0,0,0,37.0,104.0,112.0,37.0,120.0,298.0,74.5,43.791171000000006,0.0,74.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
2003,53930,80,tcp,http,65.45302099999999,12,12,1,0.366675,1.0,40,40,2,2,0,1,23,0,0,34.5,0.0,190.666667,0.0,1408.0,2702.0,112.583333,337.771458,4976290.638477,51.75,0.0,1373131.7601110002,60879554.033279,70680.012558,64240,28960,501,ARP_poisioning
